63,Node Label,Organization,ref,NCA,name,NCA,type,10
64,Node Label,Location,name,ZIMBABWE,code,ZW
78,Node Label,Activity,status,4,identifier,NL-1-PPR-10066,description,grant to improve broad based access to financial services,title,MNG broad access fin serv
79,Node Label,Budget,value,1415094
80,Node Label,Organization,name,FINANCIERA NIC. DE INVERSIONES S.A(FNI),type,70,ref,FINANCIERA_NIC__DE_INVERSIONES_S_A_FNI_
81,Node Label,Location,name,NICARAGUA,code,NI
90,Node Label,Activity,description,Verplichte contributie aan de International Seabed Authority,status,4,identifier,NL-1-PPR-10137,title,DVF verplichte contributie ISA
91,Node Label,Budget,value,1322875
92,Node Label,Organization,ref,ISA,name,ISA,type,40
101,Node Label,Activity,description,to contribute to the funding of the health sector programme,status,4,identifier,NL-1-PPR-10150,title,DAR Health sector co-funding
102,Node Label,Budget,value,41835319
103,Node Label,Organization,name,Ministry of Finance,ref,Ministry_of_Finance,type,10
104,Node Label,Location,code,TZ,name,"TANZANIA, UNITED REPUBLIC OF"
112,Node Label,Activity,description,Lachua al servicio de su gente,identifier,NL-1-PPR-10244,status,4,title,GUA Lachua fase III
113,Node Label,Budget,value,6456059
114,Node Label,Organization,type,30,ref,NL-KVK-41180885,name,IUCN
115,Node Label,Location,name,GUATEMALA,code,GT
124,Node Label,Activity,status,4,identifier,NL-1-PPR-10245,description,"Justicia Ambiental, empoderamiento comunitario y equidad social para la conservacion de la region Sarstun-Motagua",title,GUA Justicia Ambiental
125,Node Label,Budget,value,19110100
126,Node Label,Organization,type,23,name,FUNDACION DEFENSORES DE LA NATURALEZA,ref,FUNDACION_DEFENSORES_DE_LA_NATURALEZA
135,Node Label,Activity,description,MRC - Flood Management Mitigation Program,status,4,identifier,NL-1-PPR-10279,title,HAN Flood mngt & Mitigation
136,Node Label,Budget,value,19071798
137,Node Label,Organization,ref,MRC,name,MRC,type,40
138,Node Label,Location,name,VIET NAM,code,VN
152,Node Label,Activity,description,DCO TMF St. Filmfestival Rotterdam - Hubert Bals Fonds vh IFFR,status,4,identifier,NL-1-PPR-10281,title,DCO TMF HBF/IFFR 2005-2008
153,Node Label,Budget,value,4987500
154,Node Label,Organization,type,21,name,International Film Festival,ref,International_Film_Festival
161,Node Label,Activity,description,"Programma subsidie voor Collaborative Learning Projects, met als doelstelling bestrijding van conflicten op lokaal niveau (vredesopbouw).",status,4,identifier,NL-1-PPR-10299,title,DMV/VG WW CDA TMF 05-08
162,Node Label,Budget,value,1507500
163,Node Label,Organization,name,CDA COLLABORATIVE LEARNING PROJECTS INC,ref,US-IRS-562339052,type,21
171,Node Label,Activity,description,"TMF programmasubsidie voor het Transnational Institute, gericht op ondersteuning van kennisontwikkeling en bevordering van interregionale netwerken op het gebied van gooed bestuur; focus op Afrika.",status,4,identifier,NL-1-PPR-10300,title,DMV/VG WW TNI TMF 05-08
172,Node Label,Budget,value,8955294
173,Node Label,Organization,type,22,ref,NL-KVK-41201806,name,TNI
174,Node Label,Location,name,"AFRICA, REGIONAL",code,298
182,Node Label,Activity,status,4,description,Bevorderen van PPP middels TA,identifier,NL-1-PPR-10303,title,JAK PSP Development Facility
183,Node Label,Budget,value,3761928
184,Node Label,Organization,ref,org_46004,name,AsDB,type,40
185,Node Label,Location,name,INDONESIA,code,ID
194,Node Label,Activity,status,2,identifier,NL-1-PPR-10312,description,Meerjarig beleidskader voor de gezondheidssector,title,PRM SECTORPLAN GEZONDHEIDSZORG
195,Node Label,Budget,value,23083155
196,Node Label,Organization,ref,PLOS,name,PLOS,type,10
197,Node Label,Location,name,SURINAME,code,SR
212,Node Label,Activity,status,4,identifier,NL-1-PPR-1034,description,"Develop a planning support system to analyze managementscenarios for Nile inflows and releases; develop scenarios for floods and droughts, due to climate change, taking into account Nile water management as an integral part of its water policy",title,KAI Lake Nasser Fl/Dr CA
213,Node Label,Budget,value,6592565
214,Node Label,Organization,ref,MWRI,name,MWRI,type,10
215,Node Label,Location,name,EGYPT,code,EG
226,Node Label,Activity,description,Decentralisatie,identifier,NL-1-PPR-10340,title,Kai MISR,status,4
227,Node Label,Budget,value,424020
228,Node Label,Organization,ref,XM-DAC-41114,name,UNDP,type,40
238,Node Label,Activity,status,4,description,Sociaal wetensch. hiv/aids onderzoek,identifier,NL-1-PPR-10348,title,DCO Multicountry support progr
239,Node Label,Budget,value,1190840
240,Node Label,Organization,type,80,ref,NL-KVK-33185213,name,KIT
248,Node Label,Activity,description,strengthening the Water Quality Management Unit in MWRI; strengthen coordination with organizations of MWRI and other ministeries in the field of water quality through nodes and activities in those ministeries,status,4,identifier,NL-1-PPR-1036,title,KAI Water Quality Mngt Unit/CA
249,Node Label,Budget,value,5290966
259,Node Label,Activity,description,Capaciteitsopbouw SCF,identifier,NL-1-PPR-10364,status,2,title,PRM: CAPACITEITSOPBOUW SCF
260,Node Label,Budget,value,6145246
275,Node Label,Activity,status,4,identifier,NL-1-PPR-10379,description,Protection and management of 4 wetland areas in Pakistan,title,ISL UNDP Wetlands Project
276,Node Label,Budget,value,7289869
277,Node Label,Location,name,PAKISTAN,code,PK
289,Node Label,Activity,description,"sustainable, effective and efficient use of water resources (a.o. for sustainable irrigated agriculture) through decentra- lization of government management tasks and private sector participation",status,4,identifier,NL-1-PPR-1038,title,KAI Institutional Reform Unit
290,Node Label,Budget,value,1804000
303,Node Label,Activity,description,"Informatie, publiciteit, lobby en netwerkvorming mbt repr rechten",status,4,identifier,NL-1-PPR-10399,title,DSI WGNRR TMF-sub. 2005-2008
304,Node Label,Budget,value,1500000
305,Node Label,Organization,ref,WGNRR,name,WGNRR,type,30
314,Node Label,Activity,status,4,description,IWTC TMF-subsidie 2005-2007,identifier,NL-1-PPR-10415,title,IWTC TMF-subsidie 2005-2007
315,Node Label,Budget,value,285000
316,Node Label,Organization,ref,IWTC,name,IWTC,type,22
324,Node Label,Activity,identifier,NL-1-PPR-10428,status,4,title,BOG UNICEF II,description,Capacitación en gestion integral de residuos sólidos
325,Node Label,Budget,value,1821699
326,Node Label,Organization,type,40,ref,org_41122,name,UNICEF
327,Node Label,Location,name,COLOMBIA,code,CO
335,Node Label,Activity,description,Bestrijding van vrouwenbesnijdenis (FGM) in Africa,status,4,identifier,NL-1-PPR-10431,title,DSI IAC TMF-sub. 2005-2008
336,Node Label,Budget,value,1004780
337,Node Label,Organization,ref,IAC,name,IAC,type,21
338,Node Label,Location,name,"SOUTH OF SAHARA, REGIONAL",code,289
346,Node Label,Activity,description,Bevordering van gezondheid en rechten van vrouwen in Latijns Amerika en de Cariben,status,4,identifier,NL-1-PPR-10432,title,DSI LACWHN TMF-sub. 2005-2008
347,Node Label,Budget,value,718254
348,Node Label,Organization,ref,Latin_American_and_Caribean_Women_s_Health_Network,name,Latin American and Caribean Women's Health Network,type,30
349,Node Label,Location,name,"SOUTH AMERICA, REGIONAL",code,489
357,Node Label,Activity,status,4,description,DMW ECLNV FAO Financ.Strategieen,identifier,NL-1-PPR-10445,title,DMW ECLNV FAO Financ.Strat.
358,Node Label,Budget,value,20000
359,Node Label,Organization,ref,MINISTERIE_VAN_ECONOMISCHE_ZAKEN__LANDBOUW_EN_INNOVATIE__V_H_LNV_,name,"MINISTERIE VAN ECONOMISCHE ZAKEN, LANDBOUW EN INNOVATIE (V/H LNV)",type,10
360,Node Label,Location,name,"AMERICA, REGIONAL",code,498
368,Node Label,Activity,description,DMW FAO ASP/Africa Stockpiles Program,status,4,identifier,NL-1-PPR-10454,title,DMW FAO Africa Stockpiles Pr.
369,Node Label,Budget,value,2203468
370,Node Label,Organization,ref,FAO,name,FAO,type,40
379,Node Label,Activity,description,TMF programma subsidie voor het SID (geoormerkt voor de scenario component). SID draagt bij aan democratiseringsprocessen middels o.m. opzetten van een dialoog over bepaalde thema's. Focus op Oost Afrika.,status,4,identifier,NL-1-PPR-10459,title,DMV/VG RF SID TMF 05-08
380,Node Label,Budget,value,1749463
381,Node Label,Organization,ref,SID,name,SID,type,21
389,Node Label,Activity,status,4,identifier,NL-1-PPR-10470,description,Clean up of the Porto Romano hot spot,title,TIR Porto Romano
390,Node Label,Budget,value,7265419
391,Node Label,Organization,ref,org_44000,name,WB,type,40
392,Node Label,Location,name,ALBANIA,code,AL
402,Node Label,Activity,status,4,identifier,NL-1-PPR-10471,description,Het Biodiversiteitsfonds (BDF) ondersteunt initiatieven gericht op armoedebestijding en duurzaam gebruik van agrobiodiversiteit.,title,DMW HIVOS Biodiv.fonds II
403,Node Label,Budget,value,14920000
404,Node Label,Organization,type,22,ref,NL-KVK-41198677,name,HIVOS
411,Node Label,Activity,identifier,NL-1-PPR-10475,status,4,title,DCO BEC/IIEP,description,"Ondersteuning activiteiten IIEP (kwaliteit, post conflict)"
412,Node Label,Budget,value,7499954
413,Node Label,Organization,type,40,ref,org_41304,name,UNESCO
420,Node Label,Activity,description,AIDS medicines in resource-poor settings; learning from transformations in health in Uganda and South Africa,status,4,identifier,NL-1-PPR-10505,title,DCO Soc. eff. AIDS medicijnen
421,Node Label,Budget,value,720000
422,Node Label,Organization,name,UNIVERSITEIT VAN AMSTERDAM (UVA),type,80,ref,UNIVERSITEIT_VAN_AMSTERDAM__UVA_
430,Node Label,Activity,status,4,description,DSI GIP TMF-sub. 2005-2008,identifier,NL-1-PPR-10523,title,DSI GIP TMF-sub. 2005-2008
431,Node Label,Budget,value,5555000
432,Node Label,Organization,ref,GIP,name,GIP,type,21
433,Node Label,Location,name,"MOLDOVA, REPUBLIC OF",code,MD
442,Node Label,Activity,description,"With a rotating stock of ARV's continuity of AIDS-treatment programs will besecured and at the same time a capacity building program on aspects of procurement, quality control, intellectual property rights, distribution and regulation will be set up",status,4,identifier,NL-1-PPR-10534,title,DSI IDA TMF-sub. 2005-2008
443,Node Label,Budget,value,5890000
444,Node Label,Organization,type,21,ref,IDA_FOUNDATION,name,IDA FOUNDATION
454,Node Label,Activity,description,Financieren van lokale respons op HIV/Aids in Afrika,status,4,identifier,NL-1-PPR-10537,title,DSI AMICAALL TMF-sub. 2005-8
455,Node Label,Budget,value,2242048
456,Node Label,Organization,ref,Alliance_of_Mayors___Mun__Leaders_on_Hiv_Aids_Africa,name,Alliance of Mayors & Mun. Leaders on Hiv/Aids Africa,type,23
465,Node Label,Activity,description,Community based conservation of biodiv.,status,4,identifier,NL-1-PPR-10567,title,PEK  Altai Sayan Biodiversity
466,Node Label,Budget,value,2711870
467,Node Label,Location,name,MONGOLIA,code,MN
477,Node Label,Activity,description,"Versterking culturele identiteit en cultureel draagvlak Afrika, Azië en Latijns-Amerika.",status,4,identifier,NL-1-PPR-10579,title,DCO TMF The Art of Development
478,Node Label,Budget,value,1500000
479,Node Label,Organization,name,STICHTING THEATRE EMBASSY,ref,STICHTING_THEATRE_EMBASSY,type,22
487,Node Label,Activity,description,Toekomstperspectief bieden aan jongeren via een internationaal cultureel jongerenplatform.,status,4,identifier,NL-1-PPR-10580,title,DCO TMF Music Mayday 2005-2008
488,Node Label,Budget,value,1040000
489,Node Label,Organization,type,22,ref,Music_Mayday,name,Music Mayday
497,Node Label,Activity,identifier,NL-1-PPR-10588,status,4,title,DAR BEST,description,"to prioritize and enhance implementation of key interventions to minimize the regulatory costs, risks and barriers to competition facing firms and deliver more efficient public services"
498,Node Label,Budget,value,5560795
508,Node Label,Activity,description,Onderz. en debat over belang van handel v. armoedebestrijding,status,4,identifier,NL-1-PPR-10602,title,DDE link trade/dev/poverty red
509,Node Label,Budget,value,2991982
510,Node Label,Organization,ref,CUTS,name,CUTS,type,21
518,Node Label,Activity,identifier,NL-1-PPR-10603,status,4,title,DDE AVALON,description,Organisatie landbouw in 5 landen in Centraal & Oost-Europa
519,Node Label,Budget,value,2265280
520,Node Label,Organization,type,22,ref,AVALON,name,AVALON
521,Node Label,Location,name,GEORGIA,code,GE
529,Node Label,Activity,identifier,NL-1-PPR-10605,status,4,title,DDE ISCOM,description,Bevordering v. duurzaam ketenbeheer en armoedebestrijding
530,Node Label,Budget,value,788800
531,Node Label,Organization,ref,Institute_for_Sustainable_Commodities,name,Institute for Sustainable Commodities,type,80
532,Node Label,Location,name,GHANA,code,GH
540,Node Label,Activity,identifier,NL-1-PPR-10606,status,4,title,DDE YDN,description,Youth Development Netwerk - Beroepsonderwijs
541,Node Label,Budget,value,2627584
542,Node Label,Organization,name,Youth Development Network,ref,Youth_Development_Network,type,23
551,Node Label,Activity,description,Support of capacity building in relation to the reform of the state audit system,status,4,identifier,NL-1-PPR-10610,title,JAK ADB State Audit Rfrm STARS
552,Node Label,Budget,value,19494606
562,Node Label,Activity,description,Programa Integral de Gobernabilidad en Huehuetenango,status,4,identifier,NL-1-PPR-10614,title,GUA Gobernabilidad en Huehue
563,Node Label,Budget,value,5335832
564,Node Label,Organization,type,10,ref,CONPROGT,name,CONPROGT
572,Node Label,Activity,description,DMW TMF 2005/NCIV 2005-2008,identifier,NL-1-PPR-10627,status,4,title,DMW TMF 2005/NCIV
573,Node Label,Budget,value,3408000
574,Node Label,Organization,ref,NEDERLANDS_CENTRUM_VOOR_INHEEMSE_VOLKEN__NCIV,name,NEDERLANDS CENTRUM VOOR INHEEMSE VOLKEN -NCIV,type,22
582,Node Label,Activity,status,4,description,DMW TMF 2005/FEF 2005-2008,identifier,NL-1-PPR-10630,title,DMW TMF 2005/Free Energy F.
583,Node Label,Budget,value,1400000
584,Node Label,Organization,name,RURAL ENERGY FOUNDATION,ref,RURAL_ENERGY_FOUNDATION,type,22
592,Node Label,Activity,status,4,identifier,NL-1-PPR-10634,description,DMW TMF 2005/Dorcas 2005-2008,title,DMW TMF 2005/Dorcas
593,Node Label,Budget,value,2346618
594,Node Label,Organization,name,Dorcas Aid International,ref,NL-KVK-41236410,type,21
602,Node Label,Activity,description,DMW TMF 2005/ITDG 2005-2008,identifier,NL-1-PPR-10637,status,4,title,DMW TMF 2005/ITDG
603,Node Label,Budget,value,7750000
604,Node Label,Organization,ref,ITDG,name,ITDG,type,21
612,Node Label,Activity,description,DMW TMF 2005/WRI 2005-2008,identifier,NL-1-PPR-10638,status,4,title,DMW TMF 2005/WRI
613,Node Label,Budget,value,11947782
614,Node Label,Organization,name,World Resources Institute,ref,World_Resources_Institute,type,22
622,Node Label,Activity,description,Development of ART adherence interventions in Burkina Faso and Mali,status,4,identifier,NL-1-PPR-10657,title,DCO Aids remmers interventies
623,Node Label,Budget,value,816824
631,Node Label,Activity,status,4,description,Biosafety policy in Southern Africa,identifier,NL-1-PPR-10756,title,DCO Biosafety & environment
632,Node Label,Budget,value,2799850
633,Node Label,Organization,ref,RAEIN,name,RAEIN,type,30
641,Node Label,Activity,description,co-financement du programme d'appui au developpement sanitaire,status,4,identifier,NL-1-PPR-10780,title,OAU Dev. Sanitaire 2005-2008
642,Node Label,Budget,value,34567811
643,Node Label,Organization,ref,MINGZ,name,MINGZ,type,10
644,Node Label,Location,name,BURKINA FASO,code,BF
652,Node Label,Activity,description,Support to development of water and sanitation sector reform,status,4,identifier,NL-1-PPR-10783,title,JAK Indonesia Wat San Program
653,Node Label,Budget,value,49443588
663,Node Label,Activity,status,4,description,DSI IFOR TMF-subsidie 2005-2008,identifier,NL-1-PPR-10785,title,DSI IFOR TMF-sub. 2005-8
664,Node Label,Budget,value,4329450
665,Node Label,Organization,ref,IFOR,name,IFOR,type,21
673,Node Label,Activity,description,Convergencia social en el area Chorti: promocion y defensa DDHH y transformacion de conflictos de tierra,status,4,identifier,NL-1-PPR-10790,title,GUA Convergencia social in Cho
674,Node Label,Budget,value,2675281
675,Node Label,Organization,ref,CALDH,name,CALDH,type,23
683,Node Label,Activity,status,4,identifier,NL-1-PPR-10799,description,ICIPE's Human Resource Development for Pest/Vector Management and Biodiversity Conservation in Africa,title,DCO ICIPE 2004-2009
684,Node Label,Budget,value,2709463
685,Node Label,Organization,ref,ICIPE,name,ICIPE,type,80
693,Node Label,Activity,description,Sector Budget Support to the National Department of Education,status,4,identifier,NL-1-PPR-10833,title,PRE SBS Education National
694,Node Label,Budget,value,62644520
695,Node Label,Organization,ref,DOE,name,DOE,type,10
696,Node Label,Location,name,SOUTH AFRICA,code,ZA
703,Node Label,Activity,description,Rural Education Programme KwaZulu Natal Province,status,4,identifier,NL-1-PPR-10834,title,Education Support Centres KZN
704,Node Label,Budget,value,45882965
705,Node Label,Organization,name,Media in Education Trust,ref,Media_in_Education_Trust,type,70
714,Node Label,Activity,description,Sector Budget Support Rural Education programme North West province,status,4,identifier,NL-1-PPR-10835,title,Education Support Centres NWP
715,Node Label,Budget,value,19772480
716,Node Label,Organization,name,NORTH WEST DEPT OF EDUCATION,ref,NORTH_WEST_DEPT_OF_EDUCATION,type,10
725,Node Label,Activity,description,The FAO-CFJJ project supports the effective implementation of progressive new laws regulating natural resources access and use,status,4,identifier,NL-1-PPR-10851,title,MAP Decentr. Legal Support NRM
726,Node Label,Budget,value,4795681
727,Node Label,Location,name,MOZAMBIQUE,code,MZ
736,Node Label,Activity,description,Bevorderen ontw MKB,identifier,NL-1-PPR-10872,status,4,title,PEK Regional Economy
737,Node Label,Budget,value,1815468
738,Node Label,Organization,ref,GTZ,name,GTZ,type,10
745,Node Label,Activity,description, conservation biodiversité et utilisation durable des ressources,status,4,identifier,NL-1-PPR-10885,title,BAM appui mise en oeuvre PAZU
746,Node Label,Budget,value,836724
747,Node Label,Organization,ref,DNCN,name,DNCN,type,10
748,Node Label,Location,name,MALI,code,ML
757,Node Label,Activity,description,DMW GTZ AMES Uganda,identifier,NL-1-PPR-10911,status,4,title,DMW GTZ/AMES Uganda
758,Node Label,Budget,value,2338574
759,Node Label,Location,name,UGANDA,code,UG
769,Node Label,Activity,description,"Verbetering van de wereldvoedselvoorziening in het kader van algemene economische ontwikkeling dmv wetenschappelijke activiteiten op het gebied van modellering, training van beleidsadviseurs en advisering van beleidsmakers",status,4,identifier,NL-1-PPR-10928,title,DDE-SOW VU Bijdrage 2005-2009
770,Node Label,Budget,value,9555670
771,Node Label,Organization,ref,SOW_VU__STICHTING_ONDERZOEK_WERELDVOEDSELVRAAGSTUKKEN_,name,SOW-VU (STICHTING ONDERZOEK WERELDVOEDSELVRAAGSTUKKEN),type,80
781,Node Label,Activity,description,Strengthening National HR Capacity,identifier,NL-1-PPR-10938,status,4,title,SAA Support to MHR
782,Node Label,Budget,value,2004000
783,Node Label,Location,name,YEMEN,code,YE
792,Node Label,Activity,description,DMW0048326/IUCN 2005-08/Corebijdrage,status,4,identifier,NL-1-PPR-10955,title,DMW0048326/IUCN 2005-08Core
793,Node Label,Budget,value,18916975
800,Node Label,Activity,description,Kanaal voor Nederlandse bijdragen aan trustfunds BW-trustfunds,status,4,identifier,NL-1-PPR-10994,title,DVF BNPP (nieuwe stijl)
801,Node Label,Budget,value,252852403
814,Node Label,Activity,status,4,identifier,NL-1-PPR-11005,description,Support to Udeba Instituto 2005-2009,title,MAP Udeba Instituto
815,Node Label,Budget,value,2965433
816,Node Label,Organization,ref,UDEBA,name,UDEBA,type,70
825,Node Label,Activity,status,4,identifier,NL-1-PPR-11030,description,Forestry incentives for small owners of wooded areas,title,Forestry incentives
826,Node Label,Budget,value,11392285
827,Node Label,Organization,type,23,name,"INAB, INSTITUTO NACIONAL DE BOSQUES",ref,INAB__INSTITUTO_NACIONAL_DE_BOSQUES
838,Node Label,Activity,status,4,identifier,NL-1-PPR-11035,description,Good Governance and Equal Participation in Post-Conflict Sudan,title,KHA Good Governance Sudan
839,Node Label,Budget,value,4176621
840,Node Label,Location,name,SUDAN,code,SD
851,Node Label,Activity,description,DMW LNV Leren voor Duurz.Ontw.,identifier,NL-1-PPR-11104,title,DMW LNV LVDO,status,4
852,Node Label,Budget,value,6142800
860,Node Label,Activity,description,Advisory Panel Project on Water Management consisting of Centreal Office in Egypt and Secretariate in NL,status,4,identifier,NL-1-PPR-11155,title,KAI Advisory Panel Project IV
861,Node Label,Budget,value,8033409
873,Node Label,Activity,status,4,identifier,NL-1-PPR-11165,description,DMW DML0042083/GWP/National IWRM Plans,title,DMW GWP Nation.IWRM Plans
874,Node Label,Budget,value,10156170
875,Node Label,Organization,ref,GWP,name,GWP,type,30
883,Node Label,Activity,description,DMW partnerschap om 5 mln mensen duurzaam van energie te voorzien,status,4,identifier,NL-1-PPR-11286,title,DMW GTZ Energizing Development
884,Node Label,Budget,value,110578105
893,Node Label,Activity,description,Meerjaren Sectorplan Huisvesting 2005-2009,status,2,identifier,NL-1-PPR-11331,title,PRM: Sectorpl. Huisvesting
894,Node Label,Budget,value,18949325
902,Node Label,Activity,identifier,NL-1-PPR-11386,status,4,title,DCO REDCAPA,description,PHD Economie van de natuurlijke hulpbronnen en duurzame ontwikkeling ism UNAM en UNALM
903,Node Label,Budget,value,267159
904,Node Label,Organization,name,Redcapa International,ref,Redcapa_International,type,80
911,Node Label,Activity,description,Building competencies of local communities to better deal with HIV/AIDS,status,4,identifier,NL-1-PPR-11421,title,Regional Capacity development
912,Node Label,Budget,value,30021586
913,Node Label,Organization,type,23,name,Southern African Aids Trust,ref,Southern_African_Aids_Trust
924,Node Label,Activity,description,Onderzoek successen natural resource management Sahel CIS-VU,status,4,identifier,NL-1-PPR-11423,title,DCO Studie successen NRM Sahel
925,Node Label,Budget,value,514414
926,Node Label,Organization,ref,CENTRUM_INTERN_SAMENWERKING___VRIJE_UNIV_AMSTERDAM,name,CENTRUM INTERN.SAMENWERKING / VRIJE UNIV.AMSTERDAM,type,80
932,Node Label,Activity,description,Support to Udeba Laboratory,identifier,NL-1-PPR-11459,status,4,title,MAP Udeba Laboratory
933,Node Label,Budget,value,7679515
942,Node Label,Activity,status,4,identifier,NL-1-PPR-11478,description,"Support to Stategic Business Plan of Health Economics and HIV/AIDS Research Division, KZN University",title,Research Capacity HEARD
943,Node Label,Budget,value,6157952
944,Node Label,Organization,type,80,name,University of Kwazulu Natal,ref,University_of_Kwazulu_Natal
952,Node Label,Activity,status,2,identifier,NL-1-PPR-11483,description,meerjarig beleidskader voor de sector onderwijs,title,PRM: SECTORFONDS ONDERWIJS
953,Node Label,Budget,value,15319172
967,Node Label,Activity,status,4,identifier,NL-1-PPR-11484,description,Construction and management of cold storage facility,title,KIG Cold storage
968,Node Label,Budget,value,1043048
969,Node Label,Organization,ref,Ministère_de_lAgriculture__de_lHydraulique_et_des_Ressources_Halieutiques,name,"Ministère de lAgriculture, de lHydraulique et des Ressources Halieutiques",type,10
970,Node Label,Location,name,RWANDA,code,RW
977,Node Label,Activity,description,DMW0048884 SNV Toegang biogas in ZO Azie,status,4,identifier,NL-1-PPR-11488,title,DMW0048884/SNV Asia Biogas
978,Node Label,Budget,value,14276000
979,Node Label,Organization,type,22,ref,NL-KVK-41152786,name,SNV
988,Node Label,Activity,description,"versterking gezondheidsinfrastructuur in Soedan,Congo en Burundi",status,4,identifier,NL-1-PPR-11494,title,DSI programmafinanciering HNI
989,Node Label,Budget,value,10175640
990,Node Label,Organization,type,22,ref,Healthnet,name,Healthnet
997,Node Label,Activity,description,agrarisch sectorfonds,identifier,NL-1-PPR-11500,status,2,title,PRM: AGRARISCH SECTORFONDS
998,Node Label,Budget,value,27881183
1012,Node Label,Activity,status,4,identifier,NL-1-PPR-11529,description,Ondersteuning van MTEF fase 2 gericht op versterking MTEF proces en implementatie programma budgetting,title,TBL-AM MTEF fase 2
1013,Node Label,Budget,value,2077660
1014,Node Label,Organization,ref,GB-GOV-1,name,DFID,type,10
1015,Node Label,Location,name,ARMENIA,code,AM
1023,Node Label,Activity,description,Strenghtening capacity Geo parliament in dealing with good economic governance and improving democratic parliamentary practices,status,4,identifier,NL-1-PPR-11537,title,TBL GEO support Geo parliament
1024,Node Label,Budget,value,512000
1025,Node Label,Organization,ref,EWPPP,name,EWPPP,type,22
1033,Node Label,Activity,description,Arrangement avec le MICPE pour un renforcement des capacités de sa Direction du Commerce Extérieur (DCE),status,4,identifier,NL-1-PPR-11541,title,Arrang. MICPE renforcement DCE
1034,Node Label,Budget,value,31914
1035,Node Label,Organization,ref,Direction_du_Commerce_Exterieur_du_Micpe,name,Direction du Commerce Exterieur du Micpe,type,10
1036,Node Label,Location,name,BENIN,code,BJ
1043,Node Label,Activity,description,FENASCOM STRATEGIC PLAN,status,4,identifier,NL-1-PPR-11647,title,BAM Community Man. HIV/AIDS
1044,Node Label,Budget,value,1957229
1045,Node Label,Organization,type,10,ref,FENASCOM,name,FENASCOM
1053,Node Label,Activity,status,4,identifier,NL-1-PPR-11671,description,"Support to setting up a new, integrated police force in Burundi",title,KIG SSR Police Burundi
1054,Node Label,Budget,value,6898689
1055,Node Label,Organization,type,70,ref,NL-KVK-32037590,name,IPA
1056,Node Label,Location,name,BURUNDI,code,BI
1065,Node Label,Activity,identifier,NL-1-PPR-11675,status,4,title,DCO SAHARA,description,sociaal wetenschappelijk HIV/AIDS onderzoek
1066,Node Label,Budget,value,955740
1067,Node Label,Organization,ref,HSRC,name,HSRC,type,80
1074,Node Label,Activity,identifier,NL-1-PPR-11677,status,4,title,PRE MiET,description,Schools as centres for care and support
1075,Node Label,Budget,value,27925963
1082,Node Label,Activity,description,Decentralised response to HIV/AIDS,identifier,NL-1-PPR-11688,title,PRE CMRA,status,4
1083,Node Label,Budget,value,4209918
1084,Node Label,Organization,ref,Centre_for_Municipal_Research_En_Advise__Pty__Ltd,name,Centre for Municipal Research En Advise (Pty) Ltd,type,80
1091,Node Label,Activity,description,"Framework for local communities, local government authorities and service providers to work as partners to improve access and use of land for community economic growth",status,4,identifier,NL-1-PPR-11729,title,MAP Community Land Use Fund
1092,Node Label,Budget,value,2091800
